title,000 euros,10 000,100 000,abd allah,abrio puerta,ad loc,agujero negro,ala din,albank commentary,albank commentary ad,aleksandra vladimirovna,alto rango,amanecia interrumpio,amanecia interrumpio relato,amigo mio,aquellos hombres,aqui alla,arriba abajo,aunque solo,año nuevo,años edad,bajo mando,big bang,buen grado,buena parte,cabe duda,cambridge massachusetts,cambridge university,cambridge university press,camino hacia,campo batalla,campo concentracion,casi siempre,cien mil,cierto dia,cierto modo,cinco años,cinco mil,cincuenta años,comite central,commentary ad,commentary ad loc,cuarenta años,cuartel general,cuatro años,cuenta amanecia,cuenta amanecia interrumpio,damas honor,daw makan,decir verdad,dejo caer,demasiado tarde,derecha izquierda,di cuenta,dia anterior,dia noche,dia siguiente,diez años,diez mil,dios bendiga,dios ensalzado,dios mio,echo reir,edad media,ee uu,ejercito popular,ejercito rojo,emir creyentes,encogio hombros,enterado oh,enterado oh rey,espacio tiempo,filosofia praxis,fin cabo,finales siglo,frente popular,gran bretaña,gran cantidad,gran numero,gran parte,guerra civil,guerra mundial,haber hecho,habria podido,hacer cosas,hacia arriba,hacia atras,hacia puerta,hacia tiempo,hija rey,hijo mio,hijo rey,hombres mujeres,hoy dia,iba ser,iii pag,instituciones economicas,instituciones extractivas,instituciones politicas,interrumpio relato,interrumpio relato permiso,iv pag,ivan ilich,liudmila nikolayevna,llegar ser,llego noche,llevar cabo,mano obra,mayor parte,mañana siguiente,media hora,mil años,mil dinares,mil hombres,millones años,millones personas,misma manera,mit press,model add,modo alguno,mujeres niños,naturaleza humana,new york,new york times,ninguna parte,noche anterior,noche dia,nueva inglaterra,nueva york,nunca visto,nur din,ocho años,oh rey,oh rey feliz,oido hablar,oir obedecer,oir palabras,op cit,oxford university,oxford university press,padre eugenio,padre madre,padre ossorio,parece haber,parece ser,parecia haber,partido comunista,partir entonces,pavel nikolayevich,pequeña dorrit,permiso llego,permiso llego noche,podria haber,podria ser,press cambridge,press cambridge massachusetts,press nueva,press nueva york,primer dia,primer lugar,primera guerra,primera guerra mundial,principio fin,prisioneros guerra,punto vista,puntos vista,qamar zaman,quiere decir,quiero decir,quince años,recito versos,refirio enterado,refirio enterado oh,relato permiso,relato permiso llego,rey feliz,rey tiempo,rompio llorar,sabe usted,sahrazad cuenta,sahrazad cuenta amanecia,segunda guerra,segunda guerra mundial,segundo lugar,seis años,seis meses,seleccion natural,sentido comun,ser humano,sera mejor,seres humanos,seria mejor,señorita ophelia,siete años,siglo xiii,siglo xix,siglo xx,simo häyhä,sino ademas,sino tambien,st clare,stepan fiodorovich,tallo verde,tener cuenta,teniente coronel,texto griego,tras haber,treinta años,tres años,tres cuatro,tres meses,tres mil,tres veces,ultimos años,union sovietica,university press,university press nueva,vaina azul,vease tambien,veinte años,viktor pavlovich,volvio hacia,voz alta,voz baja,york times
Cómo Criar Niños Felices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07620371976997406,0.06776263582363283,0.0,0.07455206792153678,0.0,0.0,0.0,0.0,0.0,0.0,0.14145278011698553,0.14145278011698553,0.12091286939078856,0.0,0.0,0.15518868105632647,0.0,0.0,0.0,0.0,0.0,0.1759831956446248,0.0,0.0,0.0,0.17866932894327708,0.0,0.0,0.0,0.0,0.0,0.0,0.1380554777147265,0.0,0.07065999643318632,0.0,0.0,0.0,0.0,0.0,0.09391538819733823,0.0,0.0,0.0,0.0,0.0,0.09204054194001875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10574324230580123,0.0,0.0,0.0,0.0,0.1859291863160957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06503333519318892,0.17331177659670705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06706533050843275,0.0,0.05182556388641802,0.0,0.0,0.0,0.0,0.09968986068193847,0.0,0.0,0.11714720297829331,0.0,0.0,0.0,0.0,0.15785580521795772,0.2446984861169849,0.27242489872200876,0.0,0.0,0.0,0.0,0.25980699725521017,0.0,0.0,0.15992206275148857,0.0,0.0,0.0,0.0,0.0,0.0,0.1382054755318835,0.1382054755318835,0.0,0.0,0.0,0.0,0.1514745326878498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12091286939078856,0.12469117243685325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1650065468704475,0.07295641518487203,0.0,0.18964308743810485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069918764611865,0.14870822837723546,0.0,0.1853119829094849,0.0,0.0,0.0,0.0,0.14220750025201778,0.0,0.07791544469343627,0.07879523195156163,0.0,0.1380554777147265,0.11527682318800013,0.0,0.0,0.0,0.06372582756301146,0.0,0.0,0.0,0.06570096692462207,0.05656257766308079,0.07141308846570628,0.0,0.0,0.0,0.0,0.0,0.23958244611903903,0.0,0.0,0.0,0.061830245968682494,0.0,0.0,0.0,0.0,0.27242489872200876
Cómo enseñar a leer a su bebé,0.0,0.0,0.11131178457562677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07461084219916521,0.0,0.08208642576703447,0.0,0.0,0.0,0.0,0.16942078684685324,0.0,0.0,0.0,0.0,0.0,0.0,0.0716057138393101,0.0,0.0,0.13748443965852383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07780101496334331,0.0,0.0,0.08977813571545405,0.0,0.06542069422377708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19284923222660802,0.0,0.0,0.0,0.0,0.13455931667054052,0.19197627483926114,0.0,0.1452546074254361,0.0,0.0,0.18003934190048976,0.0,0.07863021574806542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13034672067043318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12502717905529925,0.0,0.0,0.0,0.15200759736254915,0.0,0.0,0.0,0.0,0.0,0.21268010272064203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08298773445740028,0.0,0.0,0.0,0.08208642576703447,0.08483878634942761,0.0,0.0,0.0,0.0,0.08483878634942761,0.0,0.24666835922021407,0.0,0.0,0.0,0.0,0.3443569237264843,0.0,0.0,0.07947290006178909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07863021574806542,0.0,0.0,0.0,0.0,0.0,0.20022201963509156,0.13069923811285494,0.09523833311815678,0.10826243783132684,0.10538258900893231,0.0,0.18168238706686268,0.0,0.0,0.12001178181294933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18584776913775664,0.0,0.0,0.08390499633964987,0.09523833311815678,0.07863021574806542,0.0,0.07698487300278636,0.0,0.0,0.17440589966529513,0.0964029651284369,0.17262648502375938,0.0,0.0,0.07461084219916521,0.0,0.0,0.0,0.0,0.0,0.060481344857750634,0.0,0.0,0.0,0.147251371042681,0.0,0.0,0.0,0.0,0.14861575746767,0.0,0.0,0.0,0.0,0.13172856912988684,0.0,0.0,0.0,0.0,0.0,0.14287124763961945,0.0,0.0,0.2681716428129531,0.0,0.0
Cómo funciona la mente,0.0,0.023433566049879572,0.022437906345860643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01896826357997548,0.06271546019831678,0.03588947808493207,0.0,0.05464702799722104,0.0,0.0,0.0,0.05959732701585398,0.02017033764037904,0.25288113363574705,0.1769038795594889,0.1769038795594889,0.0,0.03887398830293523,0.0,0.04904546464794517,0.053312772079699984,0.0,0.052332702720210206,0.04616581761864603,0.049496506118630997,0.0390592623016324,0.0,0.0,0.0,0.025730639908261358,0.0,0.04662273437693127,0.0,0.0,0.0,0.0,0.037979039742708644,0.019432629808800787,0.048294582082265766,0.07433971668312911,0.0,0.0,0.03887398830293523,0.03884864095977885,0.03212490493312071,0.0456959825109213,0.0,0.0,0.020692772501476324,0.0,0.0487479120717663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057030870687546614,0.0,0.07100515493219933,0.0,0.0,0.034588100792293006,0.026000683259961525,0.04180297733440015,0.049415604519723016,0.0,0.055290374736344926,0.025464657513062663,0.017687495964416475,0.036291807803952164,0.0616392723044934,0.05385681197713202,0.0,0.014732564199722497,0.0,0.0,0.0,0.06303786198222545,0.05702614650485786,0.015518387177692676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775728784661396,0.0,0.060895456770802305,0.0,0.04652261543571622,0.0,0.03064125012893736,0.07806532017094304,0.0,0.0,0.12219026948019275,0.05069137416615029,0.0,0.25211905265092094,0.0,0.05492169852745854,0.01896826357997548,0.08889277497168262,0.1459249805308274,0.09559057680751191,0.039918949972130906,0.017890347387599065,0.0,0.03067454196719241,0.12463560252382114,0.02895545170828056,0.0,0.04413427290941057,0.0,0.0,0.03588953605252286,0.0,0.0,0.054467609841118536,0.19335099093426802,0.19335099093426802,0.0,0.06133817071188435,0.0,0.046371974934471615,0.04933239620534693,0.0,0.0,0.052083597299426514,0.0,0.0,0.0,0.0,0.05234614080538611,0.05453605909786256,0.2603173740822535,0.28733716159086686,0.2674565864030367,0.2640450733465061,0.0,0.05245127637322166,0.03250481382444401,0.03694993676046217,0.0,0.0,0.07496928471506062,0.05177134714257433,0.0,0.03988855972683183,0.017488508613793977,0.033263110946505005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04982513738513524,0.056555190262263695,0.06333255868434332,0.015039836941193247,0.03703143981580325,0.20328341135323524,0.07521949652148158,0.06579174088700268,0.0,0.09139948695932992,0.05385483992734281,0.0,0.039245520711176575,0.026673605726113624,0.06293109494645037,0.06898235506373701,0.0,0.018097215930633927,0.047430065981489605,0.0,0.0,0.0,0.03375144228036681,0.02715957800203511,0.0,0.0431852843272408,0.024689898801561472,0.045684715775371455,0.04880930422797696,0.042871437599058156,0.017890347387599065,0.04225963826540439,0.026553462497068116,0.04917796967959309,0.17808386950640878,0.2747185730517117,0.0,0.02820510185823409,0.035809707949624736,0.0,0.019672790271808356,0.04821914643212428,0.0,0.09712669510580597
Cómo hablar con un progre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061294598944024635,0.0,0.0,0.0,0.0,0.0,0.1462671920731588,0.1391832457116419,0.0,0.0,0.0,0.06459661085575742,0.0,0.0,0.09960076080711448,0.0,0.0,0.0,0.14448960047697532,0.07730483470965757,0.13999460943879655,0.0,0.0,0.0,0.10486478410083515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08325514549769879,0.14466069651326952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21075795015293963,0.0854389377215443,0.0,0.0,0.0,0.06528889625991134,0.11855559089672102,0.16419663885273042,0.2076227635018872,0.0,0.0,0.11933014886961647,0.07208508813639748,0.0,0.0,0.0,0.0,0.0,0.0,0.14037570779798692,0.18082167328320195,0.06324492227103229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10271283062105775,0.0,0.14436034696571637,0.0,0.0,0.0,0.0,0.0,0.11494941157511375,0.14658307945463037,0.06258483750949456,0.0,0.0,0.0,0.0,0.0,0.1570485374300903,0.0,0.0,0.0,0.0,0.0,0.18826500893365838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07919735135530268,0.0,0.0,0.10159556198996693,0.0,0.0,0.0,0.0,0.0,0.0,0.09099763926437768,0.0,0.0,0.0,0.0,0.0,0.13350824215422588,0.0,0.0,0.0,0.0,0.08578439800032776,0.06599262491484853,0.0,0.0,0.0,0.10937156954415365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20306149762754608,0.23048971334481963,0.06459661085575742,0.12863359857291345,0.0,0.0,0.14307586680462644,0.20401749533935337,0.07919735135530268,0.18301034605254224,0.0,0.0,0.0,0.0,0.07047830822962034,0.18598538720511534,0.0,0.17600088973517053,0.10427349171068444,0.0,0.0,0.0,0.20549476649295265,0.0,0.0,0.0,0.059429719179767276,0.05116360175425233,0.0,0.0,0.12345041816900586,0.0,0.20435189572587714,0.1617008024144849,0.0,0.0,0.0,0.0,0.11737216155966246,0.0,0.0,0.0,0.0,0.0
Cómo hablar para que los niños escuchen y cómo escuchar para que los niños hablen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07123563311906665,0.0,0.0,0.23680496339544047,0.0,0.0,0.09450409145791065,0.0,0.08495353370859272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14932268500866683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2028368673725323,0.0,0.0,0.0,0.0,0.18188800669677185,0.0,0.06605333174421142,0.0,0.21070219276544178,0.0,0.0,0.16362290945009528,0.15275050689226172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058382008001571284,0.0,0.0,0.15115949175627091,0.07449628813478879,0.12332166586988733,0.07449628813478879,0.0,0.0,0.0,0.0,0.1033333427604542,0.0,0.0,0.09311602034765823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736581921693127,0.0,0.0,0.0,0.1352518303945135,0.17980885225196114,0.12905497776551766,0.0,0.0,0.0,0.0,0.0,0.06467826021318433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07045687459730315,0.07535065882131013,0.0,0.0,0.23680496339544047,0.0,0.0,0.21936596787471777,0.0,0.0,0.0,0.0,0.1236881799445316,0.0,0.0,0.0,0.0,0.17605945276647342,0.0,0.0,0.0,0.0,0.0,0.07123563311906665,0.0,0.0,0.0,0.0,0.06675732608852193,0.09404145197683093,0.0,0.0,0.0,0.0,0.07123563311906665,0.11096410680312677,0.0,0.0,0.0,0.0,0.16124073179030324,0.0,0.0,0.17727934333240902,0.12471416039661445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09319059965400235,0.0,0.0,0.0,0.0,0.06675732608852193,0.18660827773228303,0.0,0.0,0.07045687459730315,0.14807121416304395,0.0,0.14656048495619173,0.0736581921693127,0.0,0.1652944896655463,0.0,0.0,0.0,0.0,0.19889644304773937,0.14335369882929713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06141760519746219,0.1628254451620562,0.0,0.06467826021318433,0.07535065882131013,0.12129818513930131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24024781751021304,0.08285796109592242,0.0
Cómo invertir en Bolsa a largo plazo partiendo de cero,0.6640296989439918,0.2714079153480687,0.25209668173504163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09478277853294374,0.0353199060982824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08845293429040212,0.0,0.0,0.06508353686387373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08919086840239226,0.07365428405053687,0.08081271810785982,0.0,0.0,0.0,0.0,0.0,0.0,0.047974274599021975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1251858909602122,0.0,0.11351421980403348,0.04923264544430348,0.0,0.0,0.15356136536115644,0.06369881761642562,0.10407832713782335,0.07633506776107556,0.06876184403486975,0.059801799427948873,0.041537730696126415,0.09691183528791027,0.0,0.0,0.0,0.03459829957969154,0.0,0.0,0.0,0.0,0.06435318389711515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1146587454733619,0.0,0.05918641438436568,0.0,0.10509072530850422,0.0,0.0,0.0,0.0,0.0,0.0,0.08446585329096647,0.0,0.0,0.0,0.0,0.0,0.04859539265771306,0.0,0.0,0.0,0.0,0.0,0.0,0.10139952295984858,0.06799966245436433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03971965071755107,0.0,0.0,0.0,0.0,0.09713014414480393,0.09123306031244863,0.0,0.0,0.0,0.0,0.11701052216576585,0.10017709454638545,0.04508472071272066,0.05125018061002914,0.0,0.0,0.11665606157717359,0.0,0.0,0.15471561949733897,0.09800612151297534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03971965071755107,0.04508472071272066,0.037222630851638204,0.0,0.036443744706543914,0.0,0.14005056699734192,0.08256172719135461,0.10890103441158032,0.05798233788418049,0.06953827282206473,0.0,0.0,0.0,0.06876184403486975,0.1071707218075819,0.0,0.0,0.11293388785918036,0.0,0.0,0.0,0.16110153890519577,0.0,0.0,0.042499926682025436,0.0,0.029482101861215873,0.0,0.0,0.0,0.0,0.14117761863642908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuentos esenciales,0.0,0.0,0.0,0.0,0.16532930364630397,0.0,0.10267149025949032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16226253998016157,0.08078366529021742,0.11819181854138083,0.11592061844124972,0.07507404485298358,0.12714049379361442,0.07720193561837285,0.0,0.0,0.12826972499071843,0.0,0.061062779613447075,0.0,0.0,0.0,0.07395138474014007,0.06950687920438355,0.0,0.05416138550403707,0.09532349446930154,0.0,0.029266360072131088,0.10435830409250661,0.11819181854138083,0.09012404497988055,0.0,0.0,0.0,0.10250947924465169,0.040119085127760044,0.07680911914346492,0.0,0.0,0.0,0.0,0.06790670684786954,0.15052520157894755,0.08260657854457647,0.10760196208391869,0.14368401041554543,0.05478670350946572,0.13395620240872397,0.13353812010302366,0.08682580428037007,0.06983815001063073,0.0,0.0,0.18022848172204006,0.17788848808646288,0.036525880505358994,0.0,0.0,0.0,0.0,0.17684631813978866,0.0,0.0,0.0,0.0,0.08642562837845824,0.06346585887369247,0.0,0.0,0.027457357532121456,0.04849797980348515,0.024784458670636163,0.0,0.0,0.07507404485298358,0.12303428435434807,0.03092039836367983,0.05354633557679015,0.111785271127699,0.1400813246329194,0.11113318856502756,0.0,0.17528197974800402,0.0,0.05416138550403707,0.06092240961841624,0.08174002564677639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031269538031733574,0.13725757161154498,0.0694490907158487,0.0,0.04907830756554077,0.08930287924421536,0.1127642945470097,0.0,0.0,0.08302420534328833,0.0,0.0,0.046489347491137825,0.0,0.0,0.03517504420642398,0.0339153470720861,0.036998777368961254,0.0,0.0,0.05064289168411885,0.03198802770387248,0.07568574141004843,0.0,0.050092872109797515,0.09007905451493832,0.0,0.07216418531799514,0.0,0.0,0.06417066413830555,0.0,0.0,0.0,0.0,0.0,0.0,0.13651819481859934,0.0,0.03474563613638359,0.0,0.07997342198331552,0.0,0.07891229353629434,0.0,0.0,0.0,0.0,0.02833996715835164,0.06152788571775766,0.0,0.0,0.0,0.0,0.08908758675808207,0.06912301673553785,0.0,0.0,0.0643092509449204,0.0,0.037635519724972866,0.04902072440554444,0.0,0.08680585850656898,0.08729702889847898,0.10863314028150843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15526188350579748,0.13065514978873918,0.0,0.0,0.0,0.0,0.02833996715835164,0.09371367448320572,0.11814919757004119,0.0,0.029910507642560993,0.05528142682623829,0.05882947586107963,0.06221817999215382,0.08159591804430556,0.0,0.07507404485298358,0.0,0.03092039836367983,0.0,0.0,0.0,0.05688244856795593,0.0,0.0,0.0,0.04281852695977022,0.048561456898080814,0.0,0.1867272917542088,0.0885937892332119,0.0896906354861134,0.07911837167194029,0.11354974325878696,0.06713046802960274,0.10251715188305378,0.05884740948873406,0.0,0.0,0.0,0.0,0.0,0.101472864127888,0.0,0.15596569592848328,0.12103086279959793,0.16828408186499016,0.0
De ratones y hombres,0.0,0.0,0.0,0.0,0.18740455249174892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14540481405130062,0.0,0.0,0.0782063981985191,0.0,0.0,0.0,0.0,0.0,0.0886856681888808,0.0,0.0,0.0,0.0,0.0,0.07900926449598521,0.0,0.0,0.0,0.0,0.0980539716012017,0.2939429146205685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898308601911658,0.11988290186389063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17101285607584968,0.0,0.19663554357779844,0.20111848376628358,0.28362080795396916,0.3852388605017012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09475588585212055,0.0,0.0,0.0,0.06232327888649462,0.0,0.0980539716012017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534628384586861,0.0,0.0,0.0,0.0,0.2417887117717469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13107458460702828,0.0,0.08587842552660625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08148854221395198,0.0,0.0,0.0,0.0,0.22096180548112065,0.0,0.19885586647289288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08587842552660625,0.08320385908721158,0.0,0.15604125823111778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36218409283234654,0.1861168330899277,0.10659071682749839,0.0
Decamerón,0.0,0.0,0.0,0.09764090052866145,0.04484113894122793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12852095077390885,0.09917438017486851,0.10864735917209525,0.06285912781761033,0.05589622395538563,0.0,0.09477725584431236,0.0,0.0,0.21509958512759364,0.08957860159054488,0.0,0.0,0.0,0.0,0.08302316749869515,0.0,0.0,0.0,0.11090072797847995,0.0,0.0,0.0,0.10864735917209525,0.0,0.0,0.0,0.0,0.05648006889901346,0.0,0.07638239010526152,0.0,0.0,0.0,0.0,0.13497905657759673,0.1256596092411188,0.05828620651055997,0.0,0.0,0.11702425788843585,0.16445185170464396,0.13186287198513716,0.056711577201851306,0.09375439171117153,0.07244901203116613,0.0,0.07690561078041837,0.12673466604413908,0.17188565215219373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14336719149864216,0.0,0.0,0.14170766923540715,0.0,0.0,0.10380222050339011,0.0,0.11282386774445986,0.0,0.0,0.1265466782853926,0.1488243436571199,0.09058265304720568,0.0,0.05890741907700018,0.04725712353367082,0.09028195834107422,0.19713613371548658,0.2151856026200538,0.07444423903685866,0.13725951026280933,0.04852893461269775,0.07148639977909448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03838816970622389,0.0,0.03267349083437386,0.0,0.09362398211198668,0.17888954943366023,0.0,0.11852508674582961,0.0,0.0,0.0,0.0,0.09410499536846442,0.0,0.0,0.07311480138780597,0.0,0.0,0.0,0.0,0.1081730864795417,0.10963302624433757,0.07496395834680643,0.0,0.0,0.12755287522263423,0.0,0.08859264213904366,0.0,0.0,0.10479927091360482,0.0,0.2060998578665561,0.0,0.0,0.0,0.0,0.1485639629899794,0.0,0.13135547291978553,0.11613386872519124,0.13154391045478198,0.0,0.0,0.0,0.0,0.0,0.0,0.05890741907700018,0.10733628745429713,0.0,0.0,0.0,0.0,0.07791226870741967,0.046657490077250015,0.0,0.0,0.046628847380370625,0.0,0.0,0.0,0.0,0.12022034767137739,0.10017154542037486,0.09078670444487433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05589622395538563,0.07148639977909448,0.0,0.0,0.0,0.042655615033409956,0.0,0.0,0.0,0.0692819288421949,0.2171060687171495,0.0,0.0,0.0,0.03972431335896747,0.11687452713528494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05419558900958902,0.0275566652521134,0.09078670444487433,0.05707282784959242,0.06649027300807599,0.0510026983731456,0.03442477250635941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07311480138780597,0.0,0.14673056238681895,0.0
"Decir no, por amor",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1315703821679988,0.11699633454821486,0.0,0.12871870425039408,0.0,0.0,0.1745466262477675,0.13303464667918213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31347000429834526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20016111654783356,0.0,0.11343673711956541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09576879238130788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573142812595276,0.0,0.0,0.0,0.0,0.13452577992320328,0.0,0.12329906426604983,0.0,0.0,0.0,0.0,0.0,0.0,0.10157586805411709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19605356590569373,0.0,0.21352563200869065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1246204670673179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12329906426604983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32860459597463465,0.35166038637964364,0.0,0.23325539477691132,0.0,0.12329906426604983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11343673711956541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23836122459824108,0.160578155368851,0.0,0.0,0.0,0.23090304520628474,0.0,0.0,0.0,0.0,0.0,0.12329906426604983,0.0,0.0,0.1067537006880641,0.20656193241108228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
